client-address,client-guid,request-time,service-guid,retries-request,packets-requested,packets-serviced,max-hole-size
228.252.85.118,d547834a-1811-48d1-ad82-95d2a048ac8e,2016-06-28 21:59:21 ADT,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,7,15,12,13
19.151.6.43,597ff90e-b63f-4db4-b1b5-46544a855fa6,2016-06-28 22:01:04 ADT,601152f5-477a-4ff3-afdb-8bf315341254,4,13,11,12
82.216.136.129,e2a058c2-2a39-46fc-b18f-4b852cce97a9,2016-06-28 22:02:14 ADT,90e5b65b-4f12-4bb2-9554-3f5969f4d78b,4,0,13,7
30.23.170.207,b7b3cc60-eeb6-4020-9597-88cb9000391d,2016-06-28 22:02:52 ADT,bed314cb-4c59-41ee-9c23-3155a80e2bc3,4,15,13,9
233.190.111.21,0d9f8e59-0f8d-4771-8208-f185b6b879dd,2016-06-28 22:04:20 ADT,586b3947-c63c-4054-a437-d3f8a6836bcf,7,10,9,2
207.77.90.74,b84befd4-1024-4c4e-8fcd-55d29fc49373,2016-06-28 22:05:00 ADT,4a949998-0e79-4ec1-9894-11360712fc45,5,18,15,13
139.208.124.41,2c83efdc-c899-4d4f-b715-da19ac180680,2016-06-28 22:07:25 ADT,d15e4790-67f7-4488-a28d-32ced8673c58,4,11,13,7
130.50.197.69,66cb7ef4-523e-4ee2-9ff4-57f28cd1a2bb,2016-06-28 22:07:27 ADT,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,3,9,12,14
39.49.44.234,f917c098-6c46-4d68-bcac-840009db8f9d,2016-06-28 22:10:32 ADT,90e5b65b-4f12-4bb2-9554-3f5969f4d78b,7,19,13,12
165.158.180.207,041dde05-3142-4131-afbd-fd29fd3e27c5,2016-06-28 22:11:29 ADT,fa005302-61ce-44ca-88a5-015fd4392f37,1,14,3,18
167.96.196.72,6295a04a-196d-49a9-b879-e59e0ae54f11,2016-06-28 22:14:19 ADT,50b89ee3-f4cb-46d9-8d5c-319f6a032406,3,12,13,7
21.102.78.226,297e0cc5-8db3-4fec-99e1-051639094289,2016-06-28 22:15:47 ADT,0a5f0733-d058-4738-8666-f0468c5ee9c3,3,4,7,15
64.138.96.181,24952ed7-0fde-409c-8f37-be00b536ee97,2016-06-28 22:16:22 ADT,d70c87de-7837-450c-9965-17c9f366d183,3,9,15,9
254.118.151.41,d3c0ca30-8a57-4535-9167-69e950df32ae,2016-06-28 22:17:41 ADT,318e9d5d-53f9-43eb-a9d1-88b5c51687f8,7,14,13,10
109.69.193.94,1d59de82-a700-41de-8922-f39b8206c231,2016-06-28 22:21:47 ADT,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,4,13,11,4
224.132.246.252,5b552447-ee78-4c84-97d6-6078a9351b8b,2016-06-28 22:21:49 ADT,0342f6df-6e8c-48c3-8390-667eb678638b,5,16,5,13
168.150.100.132,3a33932e-9887-4b81-9490-aca35a8b58c2,2016-06-28 22:22:54 ADT,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,3,15,15,11
89.40.139.228,2f0c3b72-fc47-4482-9310-06b598982f01,2016-06-28 22:25:50 ADT,d7d6b499-509a-4c08-b95e-68d9662f25ca,4,16,8,5
160.71.252.91,85c0881e-bbc5-4b8e-9f44-3811c5b5d925,2016-06-28 22:27:24 ADT,caaca31e-bee2-4ed3-8e72-5dab24079744,3,10,12,18
131.229.118.51,df052b94-92d7-45bb-bb70-e4bab0ffef11,2016-06-28 22:34:29 ADT,ef48c441-4a26-4f90-97cf-cc3d0665b814,7,13,10,13
117.110.166.17,4301a51b-fd22-44bb-b64c-3dca8fbacdf6,2016-06-28 22:35:43 ADT,8de44210-f265-4f16-a94b-8b0eadc0de23,6,15,14,17
48.25.41.90,9f82fc47-7422-40b1-b6a4-f8b070febddd,2016-06-28 22:35:50 ADT,8232ac92-6020-4101-88c0-74d51ea1542b,3,16,6,12
86.180.189.129,710ea431-4d00-4816-990c-47f0de23e4c5,2016-06-28 22:36:11 ADT,3cc76b74-7d16-4651-9699-34332a56f6e7,7,8,11,10
44.53.33.231,849f679f-02b2-485f-8e0c-66d138bc7bb7,2016-06-28 22:38:14 ADT,8151ff61-4777-4187-b719-e750b91281c8,4,12,12,15
44.53.33.231,849f679f-02b2-485f-8e0c-66d138bc7bb7,2016-06-28 22:38:35 ADT,2536e29e-3570-4d53-be7c-b9d059c632a7,8,16,14,10
228.252.85.118,d547834a-1811-48d1-ad82-95d2a048ac8e,2016-06-28 22:39:42 ADT,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,6,5,13,14
63.238.170.201,0c592e15-c7c6-441b-9ee4-71a46608d5cb,2016-06-28 22:40:35 ADT,98279a79-c822-45b4-8429-45ce97a336e5,2,16,11,7
21.102.78.226,297e0cc5-8db3-4fec-99e1-051639094289,2016-06-28 22:42:18 ADT,19f26076-5d21-4200-b26c-0f32cd87ebde,4,11,8,0
86.180.189.129,710ea431-4d00-4816-990c-47f0de23e4c5,2016-06-28 22:46:01 ADT,8151ff61-4777-4187-b719-e750b91281c8,1,6,7,11
73.210.117.192,f6cc94a6-f9d2-4fa5-a3a6-58420a97b89b,2016-06-28 22:49:27 ADT,52073b51-cd51-4438-bd54-3bce3a7c239f,7,7,18,9
42.231.39.19,13c04d34-1386-4b4b-bf2b-dd224fe7c263,2016-06-28 22:49:29 ADT,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,1,14,13,5
63.238.170.201,0c592e15-c7c6-441b-9ee4-71a46608d5cb,2016-06-28 22:50:04 ADT,db7b9cde-0a4b-459a-a301-88a447410499,6,6,13,13
240.239.146.238,542ad590-4084-4689-8124-503b9aa79f8e,2016-06-28 22:50:23 ADT,98279a79-c822-45b4-8429-45ce97a336e5,4,10,12,13
228.252.85.118,d547834a-1811-48d1-ad82-95d2a048ac8e,2016-06-28 22:54:10 ADT,a5adb83b-0380-4618-aef6-7179e39eff26,7,12,13,17
63.112.127.116,1eafc017-80fb-4121-910b-de0f6df88819,2016-06-28 22:54:45 ADT,fa005302-61ce-44ca-88a5-015fd4392f37,7,19,6,7
75.126.50.161,0e6e02b4-cf55-4332-92cf-d68a2020c1c3,2016-06-28 22:55:41 ADT,98279a79-c822-45b4-8429-45ce97a336e5,8,10,9,10
9.201.96.188,820f8e8e-4710-4560-af46-81133624eea1,2016-06-28 22:57:33 ADT,a6c5d611-45be-43bf-a027-c1e98a89c8f6,7,18,13,10
166.224.30.98,c6379614-8ad6-4318-b21f-8f977ce874ec,2016-06-28 22:58:23 ADT,318e9d5d-53f9-43eb-a9d1-88b5c51687f8,6,12,16,13
249.109.127.83,76d37b10-fd7e-4ba2-96d4-7e3c59a31781,2016-06-28 22:59:47 ADT,fbce0713-676d-4dc9-a33b-25ff937c1ae3,5,13,7,5
124.253.117.135,7b5b34c5-2d3a-46c8-b462-58ee432c8f0f,2016-06-28 23:00:00 ADT,f78fb4fb-3e02-4f42-9c15-45480342cba9,6,10,13,12
152.39.204.127,6e8bcccd-22e6-4b36-8363-919b6e0b763d,2016-06-28 23:04:43 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,6,7,5,13
60.85.142.87,52e09e0d-b610-49cb-ba03-da4525d0314c,2016-06-28 23:04:43 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,6,16,12,17
166.224.30.98,c6379614-8ad6-4318-b21f-8f977ce874ec,2016-06-28 23:09:00 ADT,318e9d5d-53f9-43eb-a9d1-88b5c51687f8,4,3,1,13
30.158.17.185,43dbdc48-1ad3-4381-8de3-8980ea5b862b,2016-06-28 23:09:07 ADT,185ec7fa-2efc-424e-835f-de882857f55e,6,8,7,11
246.120.142.242,fa441031-7542-4258-82c0-823a08efab5c,2016-06-28 23:10:07 ADT,fa005302-61ce-44ca-88a5-015fd4392f37,2,10,3,7
197.212.243.81,4eb26a85-4e57-45c2-969a-9d9dc6bb264c,2016-06-28 23:11:41 ADT,8151ff61-4777-4187-b719-e750b91281c8,8,14,14,14
126.27.127.213,dfcb52d6-b6c0-4e03-b821-aeacef035190,2016-06-28 23:12:29 ADT,3fb4c246-cf94-4f60-bf47-b709b288f9b2,6,12,2,7
188.125.249.117,ff202748-ccdd-4201-9e08-e1f50d46b49d,2016-06-28 23:14:48 ADT,f78fb4fb-3e02-4f42-9c15-45480342cba9,2,14,8,11
30.73.3.42,0ffa65fe-5822-48eb-8d3f-08480489d2b6,2016-06-28 23:16:33 ADT,0a5f0733-d058-4738-8666-f0468c5ee9c3,8,7,13,3
189.254.1.46,d8476fb6-8e11-45e9-af1c-998503dc19cf,2016-06-28 23:18:36 ADT,19f26076-5d21-4200-b26c-0f32cd87ebde,5,15,14,3
145.41.16.85,dfe0a42f-4e71-4c62-a68e-f4dd96d89703,2016-06-28 23:24:43 ADT,35501e3f-e06c-4cb5-9062-e8611a591cab,4,11,14,10
126.27.127.213,dfcb52d6-b6c0-4e03-b821-aeacef035190,2016-06-28 23:24:47 ADT,ef48c441-4a26-4f90-97cf-cc3d0665b814,6,11,10,14
253.14.16.17,ad4139d3-41b5-4569-8cde-3d54f96a38a3,2016-06-28 23:25:45 ADT,586b3947-c63c-4054-a437-d3f8a6836bcf,2,7,15,13
44.53.33.231,849f679f-02b2-485f-8e0c-66d138bc7bb7,2016-06-28 23:29:53 ADT,fa005302-61ce-44ca-88a5-015fd4392f37,8,5,4,12
36.159.98.210,3a3db4ad-afed-435e-9ce1-c7561e5a9d1e,2016-06-28 23:31:05 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,0,10,2,12
214.106.113.54,e211a6a1-f75c-401f-91c6-61f51f473d6e,2016-06-28 23:31:21 ADT,3fb4c246-cf94-4f60-bf47-b709b288f9b2,3,15,10,5
30.73.3.42,0ffa65fe-5822-48eb-8d3f-08480489d2b6,2016-06-28 23:34:02 ADT,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,6,12,10,7
184.12.162.43,0802bb30-2feb-41de-aa5e-67ea7cda91ef,2016-06-28 23:34:37 ADT,1d0a29e3-b3b0-4f0d-a684-a0f025955a4d,0,12,13,6
49.48.216.203,57a45f07-6c24-4410-acda-92c4eb78caba,2016-06-28 23:38:59 ADT,7d619a45-2b4d-4a54-9e85-6913c9545e34,7,11,6,13
171.115.57.163,b1ad7428-bc49-45b3-bc6e-f509e3d00775,2016-06-28 23:39:33 ADT,6c7444d3-9bca-46d7-a8c6-96939981ae01,8,2,16,16
77.172.69.189,66592c05-2365-4724-b823-e84c3cff3213,2016-06-28 23:40:36 ADT,a944a262-6fdb-4f7f-a510-d123ed9618e6,6,13,12,8
12.74.212.73,2fbba381-9354-41ee-997f-b03aed004c27,2016-06-28 23:42:41 ADT,db7b9cde-0a4b-459a-a301-88a447410499,3,16,8,9
55.116.8.51,18d4f490-0681-4cc8-9c7d-b2d973ec693a,2016-06-28 23:44:29 ADT,1d0a29e3-b3b0-4f0d-a684-a0f025955a4d,6,15,11,16
63.238.170.201,0c592e15-c7c6-441b-9ee4-71a46608d5cb,2016-06-28 23:45:51 ADT,d224de85-cd41-4f03-bff6-de9815877975,3,13,15,10
1.39.43.77,903b19e4-9999-40e7-b310-40ba293a8b37,2016-06-28 23:47:10 ADT,52073b51-cd51-4438-bd54-3bce3a7c239f,2,11,7,12
189.163.78.17,1622d850-f41b-4315-89fe-b2eee1c659a4,2016-06-28 23:49:06 ADT,c5a5edbb-338d-449a-99cb-1baeba48abb2,8,13,8,2
225.87.139.56,d514edf5-3d3b-4dc9-bb2f-c632aa3895ac,2016-06-28 23:50:45 ADT,19f26076-5d21-4200-b26c-0f32cd87ebde,7,12,16,9
48.7.16.229,c86211fe-7464-4c12-bf1d-1b6ba809463a,2016-06-28 23:52:17 ADT,edf32a15-bb1c-42f4-9fe6-afa9f9b21522,5,3,8,5
208.205.203.252,b16626c1-7af2-4e88-a5f9-4f2bf2971c2b,2016-06-28 23:53:40 ADT,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,6,15,19,5
203.99.237.72,0b8eeb97-cc5c-4ae6-9b0a-f16efc3e3383,2016-06-28 23:54:16 ADT,50b89ee3-f4cb-46d9-8d5c-319f6a032406,1,4,10,8
192.226.195.176,245b4dfd-9a3b-4656-8ebd-d893a974ad9c,2016-06-28 23:55:59 ADT,ef48c441-4a26-4f90-97cf-cc3d0665b814,6,10,15,16
236.178.72.78,61e9bb2c-b5dc-44f6-9f7f-2cc615af7796,2016-06-28 23:56:16 ADT,1d0a29e3-b3b0-4f0d-a684-a0f025955a4d,4,18,9,12
192.41.186.24,3c2905c7-1561-4683-a885-34fe7f6a2e32,2016-06-28 23:57:03 ADT,7f386bb2-4bbf-4f14-b56e-3dad78f28674,6,9,13,12
171.115.57.163,b1ad7428-bc49-45b3-bc6e-f509e3d00775,2016-06-28 23:57:15 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,7,8,9,8
107.225.10.253,9bc628b7-e57b-4624-bb76-73f796808ca2,2016-06-28 23:57:49 ADT,3cc76b74-7d16-4651-9699-34332a56f6e7,5,10,8,2
180.226.111.28,7ee9b8a3-4e4a-40ee-8339-38e3624fc7bd,2016-06-28 23:59:36 ADT,db7b9cde-0a4b-459a-a301-88a447410499,1,13,14,4
52.114.196.208,4e581c7f-0033-4386-a655-fdc5a77f85e4,2016-06-29 00:01:40 ADT,6c7444d3-9bca-46d7-a8c6-96939981ae01,4,16,15,6
2.123.184.83,c7bf8c3d-79d7-4c2d-9935-e59374dbac74,2016-06-29 00:07:27 ADT,4cb309f6-8c9a-4f61-8544-6b458e42f04c,3,10,8,16
42.231.39.19,13c04d34-1386-4b4b-bf2b-dd224fe7c263,2016-06-29 00:11:13 ADT,db7b9cde-0a4b-459a-a301-88a447410499,7,11,6,15
0.199.32.33,fa1b8375-e2dc-44b8-aaf3-7f9f0fa130a0,2016-06-29 00:11:22 ADT,9e3d54d8-bcea-4bd5-94f5-bd636df152fa,2,13,15,14
145.18.221.103,b395e901-75a6-4005-9df4-edb8a343f87a,2016-06-29 00:14:23 ADT,318e9d5d-53f9-43eb-a9d1-88b5c51687f8,6,14,15,3
207.77.90.74,b84befd4-1024-4c4e-8fcd-55d29fc49373,2016-06-29 00:14:40 ADT,4cb309f6-8c9a-4f61-8544-6b458e42f04c,4,10,8,17
31.58.132.34,260c2121-098e-4371-b0bb-e8ca42bbc729,2016-06-29 00:14:42 ADT,b8cf6fd8-06e2-4e5b-8ed6-6efc8e0ecda3,8,16,14,2
168.150.100.132,3a33932e-9887-4b81-9490-aca35a8b58c2,2016-06-29 00:14:53 ADT,d224de85-cd41-4f03-bff6-de9815877975,6,14,16,18
60.21.167.133,a2baa715-405b-4f6b-86b4-ec77e30b563e,2016-06-29 00:15:02 ADT,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,8,18,14,16
89.213.140.79,3039974d-855d-4bdc-9537-7b4f2730f97f,2016-06-29 00:16:16 ADT,2536e29e-3570-4d53-be7c-b9d059c632a7,7,9,15,6
133.162.159.139,8796189b-bda4-4096-8ef6-0eb461443b40,2016-06-29 00:16:54 ADT,0d5157f7-8012-4455-b66f-4f81d14092b3,6,14,11,7
42.215.105.48,0dbb1321-4454-41f5-9b19-aee0cc8e8de5,2016-06-29 00:18:58 ADT,0a5f0733-d058-4738-8666-f0468c5ee9c3,5,12,14,8
7.57.136.112,801d175e-02cf-406b-8981-073c298e59f2,2016-06-29 00:28:07 ADT,d70c87de-7837-450c-9965-17c9f366d183,6,11,14,6
60.21.167.133,a2baa715-405b-4f6b-86b4-ec77e30b563e,2016-06-29 00:31:40 ADT,fa005302-61ce-44ca-88a5-015fd4392f37,8,14,15,15
79.200.199.206,a3ecf55a-6220-428c-8db9-8079d7ebd878,2016-06-29 00:34:07 ADT,9e3d54d8-bcea-4bd5-94f5-bd636df152fa,3,13,16,14
27.199.65.16,942008de-150c-4e22-93de-6186c8a02dd8,2016-06-29 00:34:50 ADT,7d619a45-2b4d-4a54-9e85-6913c9545e34,8,11,8,14
63.238.170.201,0c592e15-c7c6-441b-9ee4-71a46608d5cb,2016-06-29 00:35:03 ADT,52073b51-cd51-4438-bd54-3bce3a7c239f,6,18,13,17
160.98.154.250,747ba432-9b7d-4a18-baa1-f0232736e6ee,2016-06-29 00:37:31 ADT,7f386bb2-4bbf-4f14-b56e-3dad78f28674,7,11,8,14
102.94.93.111,973b1757-bb6e-42db-9e9d-e1c4446c42d0,2016-06-29 00:38:03 ADT,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,8,14,12,15
136.86.149.164,5eed724f-e8fc-45e7-9fa0-3860d0b13943,2016-06-29 00:38:43 ADT,bed314cb-4c59-41ee-9c23-3155a80e2bc3,6,5,12,11
232.214.222.187,088fc0fe-c1cf-4ab9-82d8-a497b923ecee,2016-06-29 00:39:02 ADT,50b89ee3-f4cb-46d9-8d5c-319f6a032406,7,11,9,9
133.162.159.139,8796189b-bda4-4096-8ef6-0eb461443b40,2016-06-29 00:44:38 ADT,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,4,5,15,9
119.155.118.53,1f462900-ab9d-479b-aecb-2de45d875881,2016-06-29 00:44:45 ADT,0342f6df-6e8c-48c3-8390-667eb678638b,8,11,19,11
145.157.137.136,7acbeb5f-ce5f-4805-b24b-6ba979dbd383,2016-06-29 00:45:07 ADT,8151ff61-4777-4187-b719-e750b91281c8,2,14,11,9
158.72.216.85,c025f3b3-9d38-43cf-96b3-765c8d09376f,2016-06-29 00:45:12 ADT,7d619a45-2b4d-4a54-9e85-6913c9545e34,7,12,5,4
218.154.173.102,d266c61c-67d0-4639-92d8-762a4ef575d0,2016-06-29 00:45:26 ADT,f78fb4fb-3e02-4f42-9c15-45480342cba9,0,16,12,12
136.86.149.164,5eed724f-e8fc-45e7-9fa0-3860d0b13943,2016-06-29 00:48:11 ADT,601152f5-477a-4ff3-afdb-8bf315341254,3,8,14,6
56.211.5.45,f9e4dbcc-ae37-4053-a0f5-957b2273b327,2016-06-29 00:55:52 ADT,0d5157f7-8012-4455-b66f-4f81d14092b3,5,6,19,7
127.123.221.125,78189d37-040f-4bd4-9d32-e19e9e63ad9b,2016-06-29 00:56:25 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,5,12,13,11
93.12.96.248,63692772-093d-43a4-a8d2-ca1f75394702,2016-06-29 00:57:24 ADT,2536e29e-3570-4d53-be7c-b9d059c632a7,5,6,16,16
187.250.147.23,4e937d92-999b-4bc9-9691-7aebe5bdc4c3,2016-06-29 00:58:11 ADT,a944a262-6fdb-4f7f-a510-d123ed9618e6,5,17,13,7
159.29.57.124,3c73d3fa-88e0-4aa6-8615-f0695b106600,2016-06-29 01:00:53 ADT,90e5b65b-4f12-4bb2-9554-3f5969f4d78b,6,9,15,18
48.240.206.11,255b90f8-e6e7-4be3-88de-0e1c35413af5,2016-06-29 01:01:36 ADT,50b89ee3-f4cb-46d9-8d5c-319f6a032406,5,12,3,12
120.59.207.115,9ddfe5b1-670f-4fab-a839-b33e6c7bae4b,2016-06-29 01:04:47 ADT,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,6,13,11,13
176.219.10.154,23e89ddc-c8ee-475d-b80f-3c4e1c0f0fbc,2016-06-29 01:07:07 ADT,19f26076-5d21-4200-b26c-0f32cd87ebde,6,15,12,16
156.151.161.28,a82b1820-8498-41e9-88e6-9a03c37f7e57,2016-06-29 01:07:41 ADT,4a949998-0e79-4ec1-9894-11360712fc45,3,13,12,7
246.120.142.242,fa441031-7542-4258-82c0-823a08efab5c,2016-06-29 01:08:59 ADT,318e9d5d-53f9-43eb-a9d1-88b5c51687f8,5,6,14,16
253.6.226.181,4bb04bf5-8ab9-4f3c-994b-422aabfe42ab,2016-06-29 01:09:46 ADT,4a949998-0e79-4ec1-9894-11360712fc45,7,14,9,1
176.162.245.175,a2f5e24d-c8a1-4bec-82fc-788ec6a5c913,2016-06-29 01:12:22 ADT,d70c87de-7837-450c-9965-17c9f366d183,8,3,10,6
142.249.16.121,0762ced5-ced8-4fe6-98a3-d08297080a0a,2016-06-29 01:12:48 ADT,4a949998-0e79-4ec1-9894-11360712fc45,3,6,13,13
154.145.218.119,6cb04894-fa35-41f1-ad53-84d74b549dd5,2016-06-29 01:12:57 ADT,0d5157f7-8012-4455-b66f-4f81d14092b3,4,3,12,5
93.112.39.128,04402d03-0952-4d42-8c1f-f2d0b1a9f375,2016-06-29 01:14:23 ADT,7d619a45-2b4d-4a54-9e85-6913c9545e34,3,17,17,12
85.167.64.69,89bc418b-1250-465e-9243-e7a34dd8ee29,2016-06-29 01:16:09 ADT,caaca31e-bee2-4ed3-8e72-5dab24079744,3,10,13,15
107.10.23.203,fdaa780e-976b-4c42-b25a-15f1cd5f5fe8,2016-06-29 01:16:42 ADT,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,6,9,5,5
231.84.115.251,ea2211c8-f688-4579-b66e-00875cde49bd,2016-06-29 01:17:34 ADT,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,1,10,17,7
229.8.97.235,24113397-eb06-4020-bf79-22f576fea3e2,2016-06-29 01:19:06 ADT,50b89ee3-f4cb-46d9-8d5c-319f6a032406,3,8,8,18
0.199.32.33,fa1b8375-e2dc-44b8-aaf3-7f9f0fa130a0,2016-06-29 01:22:38 ADT,c5a5edbb-338d-449a-99cb-1baeba48abb2,7,16,7,13
44.53.33.231,849f679f-02b2-485f-8e0c-66d138bc7bb7,2016-06-29 01:23:39 ADT,7f386bb2-4bbf-4f14-b56e-3dad78f28674,3,10,14,16
223.37.193.115,0cb4d1ba-eb44-4c10-8d6c-fd34f7e70694,2016-06-29 01:24:32 ADT,0ee908d7-d767-4da5-9cbe-fc78e9c6a192,6,14,16,13
12.239.186.1,9147765a-9f0a-41c0-a18d-cb618e7ac936,2016-06-29 01:26:21 ADT,3fb4c246-cf94-4f60-bf47-b709b288f9b2,9,9,12,2
126.27.127.213,dfcb52d6-b6c0-4e03-b821-aeacef035190,2016-06-29 01:28:32 ADT,d70c87de-7837-450c-9965-17c9f366d183,4,13,11,5
138.245.228.58,607c9370-5251-4f08-9468-709de19594b1,2016-06-29 01:28:45 ADT,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,5,8,1,14
180.93.50.114,fe3a8a2c-12eb-437e-a315-895dcc1e123d,2016-06-29 01:29:51 ADT,a944a262-6fdb-4f7f-a510-d123ed9618e6,6,15,16,16
241.205.83.197,e0669fc1-d623-45e0-b816-191d9da79985,2016-06-29 01:30:05 ADT,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,4,16,16,4
9.101.131.209,6949c7c0-6852-4ffa-a46f-9a64190e8b78,2016-06-29 01:30:16 ADT,e16b762f-d0a2-4e1f-95a2-2ee9985c6aff,6,17,16,14
93.112.39.128,04402d03-0952-4d42-8c1f-f2d0b1a9f375,2016-06-29 01:30:25 ADT,4ab70dbe-f5e7-4688-aa5c-2ae75faf6c03,6,18,14,16
146.161.147.185,ccc56e05-5997-499b-b77e-0e4fbf55644f,2016-06-29 01:33:53 ADT,7d619a45-2b4d-4a54-9e85-6913c9545e34,6,11,13,12
214.106.113.54,e211a6a1-f75c-401f-91c6-61f51f473d6e,2016-06-29 01:39:04 ADT,d15e4790-67f7-4488-a28d-32ced8673c58,5,2,6,14
121.160.149.186,253462d8-f8c4-41d5-9d0d-56ae360b8138,2016-06-29 01:39:35 ADT,db7b9cde-0a4b-459a-a301-88a447410499,5,4,18,10
164.170.92.72,f6bf1522-c2f8-4c2e-af24-9a65ce7d12b0,2016-06-29 01:39:59 ADT,98279a79-c822-45b4-8429-45ce97a336e5,9,6,17,15
120.59.207.115,9ddfe5b1-670f-4fab-a839-b33e6c7bae4b,2016-06-29 01:40:28 ADT,d70c87de-7837-450c-9965-17c9f366d183,5,7,12,13
140.223.53.70,71058018-ea7d-4f5a-8b02-8c22b88a4427,2016-06-29 01:43:07 ADT,98279a79-c822-45b4-8429-45ce97a336e5,5,14,6,6
176.162.245.175,a2f5e24d-c8a1-4bec-82fc-788ec6a5c913,2016-06-29 01:46:15 ADT,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,7,7,17,17
193.186.89.202,430fbb17-9624-4b40-b483-61a3f3ac2816,2016-06-29 01:47:10 ADT,1664d39d-45f1-4939-87e2-b7221e30d157,4,6,19,15
73.210.117.192,f6cc94a6-f9d2-4fa5-a3a6-58420a97b89b,2016-06-29 01:47:46 ADT,3cc76b74-7d16-4651-9699-34332a56f6e7,9,17,14,11
133.77.39.72,48520ba1-9619-47a3-9649-9dedf2a1154a,2016-06-29 01:47:57 ADT,db7b9cde-0a4b-459a-a301-88a447410499,6,5,3,5
89.40.139.228,2f0c3b72-fc47-4482-9310-06b598982f01,2016-06-29 01:48:24 ADT,586b3947-c63c-4054-a437-d3f8a6836bcf,6,12,16,15
164.170.92.72,f6bf1522-c2f8-4c2e-af24-9a65ce7d12b0,2016-06-29 01:48:33 ADT,52073b51-cd51-4438-bd54-3bce3a7c239f,7,10,3,15
35.237.168.156,beb7dd72-5518-44b3-9c4e-bf51440e4fbb,2016-06-29 01:51:38 ADT,52073b51-cd51-4438-bd54-3bce3a7c239f,4,13,17,13
200.47.19.120,14946fd5-489e-4865-8e6a-e0cb15b7d197,2016-06-29 01:51:59 ADT,caaca31e-bee2-4ed3-8e72-5dab24079744,6,13,17,10
71.167.150.22,8ea743bf-30ed-454a-86a0-8c3754568e5a,2016-06-29 01:52:08 ADT,3fb4c246-cf94-4f60-bf47-b709b288f9b2,6,12,11,9
128.84.243.131,ce055c42-e25c-4f78-894f-6d75bd28f16f,2016-06-29 01:53:41 ADT,601152f5-477a-4ff3-afdb-8bf315341254,4,14,17,19
214.199.193.63,8505b999-b13d-4099-ab93-e63299af94bc,2016-06-29 01:57:27 ADT,52073b51-cd51-4438-bd54-3bce3a7c239f,3,7,10,2
223.145.155.158,779846ad-de04-431b-8942-ae835fa1a215,2016-06-29 01:58:43 ADT,edf32a15-bb1c-42f4-9fe6-afa9f9b21522,5,8,6,17
12.74.212.73,2fbba381-9354-41ee-997f-b03aed004c27,2016-06-29 02:00:55 ADT,8151ff61-4777-4187-b719-e750b91281c8,7,9,4,17
66.66.0.223,3ef951dd-3101-491b-82d2-9524f014d933,2016-06-29 02:06:22 ADT,b3be9c1c-5712-420d-a359-e9ef0e93c9c5,7,7,14,16
197.67.162.91,e3b6e54c-5092-4a88-8400-02c2ce5af565,2016-06-29 02:07:35 ADT,1efced85-b0e3-464b-ac63-472d35909c05,5,7,14,16
75.162.134.19,46918f47-3785-4013-93bb-8054346346c1,2016-06-29 02:08:28 ADT,e49b6654-fca2-47b2-b816-4bb7e09c6fa3,8,13,17,17
167.96.196.72,6295a04a-196d-49a9-b879-e59e0ae54f11,2016-06-29 02:10:42 ADT,d224de85-cd41-4f03-bff6-de9815877975,6,14,12,14
116.46.63.168,b3be74e0-0590-4928-83d5-295428a48598,2016-06-29 02:13:38 ADT,0a5f0733-d058-4738-8666-f0468c5ee9c3,7,13,6,14
138.244.231.43,9cc06af5-a6db-41ba-85a4-3fa82af24813,2016-06-29 02:14:26 ADT,5d35c640-9cf3-43ec-ae1a-5feebed26a37,6,15,15,11
36.159.98.210,3a3db4ad-afed-435e-9ce1-c7561e5a9d1e,2016-06-29 02:16:04 ADT,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,6,10,12,14
108.215.182.159,97fee10a-afef-4205-a9c2-8e058acf9c39,2016-06-29 02:16:23 ADT,98279a79-c822-45b4-8429-45ce97a336e5,8,6,11,7
159.29.57.124,3c73d3fa-88e0-4aa6-8615-f0695b106600,2016-06-29 02:17:44 ADT,e49b6654-fca2-47b2-b816-4bb7e09c6fa3,5,18,15,15
